id,company,company size,location,technology,seniority,salary employment min,salary employment max,salary b2b min,salary b2b max
7b4b563870655b421ba89ec0ce6d7520,JPEmbedded,10.0,Kraków,C/C++,mid,12000.0,17000.0,12000.0,17000.0
5f649c609072865f9dee28f853ce265b,JPEmbedded,10.0,Katowice,C/C++,mid,12000.0,17000.0,12000.0,17000.0
9080091127effa664f0fe19f4624c5f3,JPEmbedded,10.0,Wrocław,C/C++,mid,12000.0,17000.0,12000.0,17000.0
8e2b5b6e386b5d818af25a24479232a3,Nordcloud,,Remote,Python,senior,25000.0,30000.0,,
d9a562da20b00d18407836089bae5827,OpenSky Data Systems Limited Sp zoo Odd w Polsce,10.0,Katowice,C#,senior,15000.0,18300.0,18000.0,22000.0
46c1c54f46c7f9b9f3e70e552b10c34f,OpenSky Data Systems Limited Sp zoo Odd w Polsce,10.0,Poznań,C#,senior,15000.0,18300.0,18000.0,22000.0
c9b2eb6880988cff6a7705b088ceb30a,Packhelp S.A.,100.0,Warszawa,JavaScript,senior,,,20000.0,26000.0
f15aaa69605db3ec0703c182b6895bd2,Packhelp S.A.,100.0,Warszawa,JavaScript,senior,,,16000.0,20000.0
c4a92f9f370ae6d7a8bc1ef22916e157,Pentacomp Systemy Informatyczne S.A.,100.0,Remote,Java,mid,,,13440.0,21840.0
bda38a51e5aad4e3def2d76f898fc956,Rosetta Gaming,10.0,Kraków,C#,expert,,,20000.0,27000.0
3d9b4d3f8ae14d40df4a31fcac2f2b8f,Rosetta Gaming,10.0,Kraków,JavaScript,senior,,,22000.0,30000.0
aa1ef30fe8aced8eb21a351e1fa6b1be,Rosetta Gaming,10.0,Kraków,C#,mid,,,13000.0,18000.0
36037d31f982353e3bb1294a3ad3ac13,the.good.code;,10.0,Remote,JavaScript,senior,,,24000.0,26000.0
08c18098cb2a193669cb23ab3b66ce2e,the.good.code;,10.0,Remote,JavaScript,junior,,,6720.0,7560.0
5b9c0133f2b8e62a3235fdefa8b510ff,Ubiquiti,1000.0,Kraków,C/C++,expert,16000.0,23000.0,,
904aa7759cbafecf79d9b5527e561757,Adtran,100.0,Gdańsk,Python,senior,17000.0,22000.0,,
75c8b444664241b1b61d87827ed5551e,Adtran,100.0,Gdańsk,C/C++,senior,17000.0,22000.0,,
572bcd691a0efae38650c1917bf114dd,Apator Rector Sp. z o.o.,100.0,Łódź,C#,mid,15000.0,23000.0,18000.0,27500.0
a3a33de23e1f8fd63888046a86987f88,Apator Rector Sp. z o.o.,100.0,Poznań,C#,mid,15000.0,23000.0,18000.0,27500.0
6024df10514e562023218e55911a397e,Apriorit,100.0,Remote,Python,senior,,,11336.0,21800.0
5bdac4ebcb209d8b608540f604451764,Aspire Systems Poland,100.0,Remote,C#,mid,10500.0,15500.0,12600.0,18800.0
20c7aacecf9d5515752275be5bd836fb,Aspire Systems Poland,100.0,Remote,Mobile,senior,12500.0,17000.0,15120.0,20160.0
3c31a4fd0df943d143310333d509f8f1,BNY Mellon (Poland) Sp. z o.o.,1000.0,Wrocław,Python,junior,10000.0,15000.0,,
c42226a98d37706bc5486388db5b52d8,BNY Mellon (Poland) Sp. z o.o.,1000.0,Wrocław,Java,senior,22000.0,36000.0,,
11b527bea529b8e26eaca5e109736769,Contina Sp. z o.o.,10.0,Remote,PHP,mid,7000.0,12000.0,,
1360f4fb21a43329ce677a1a93a9a5fc,DMT,10.0,Remote,C#,mid,,,12000.0,18000.0
841f8b649f2a9df6750acf3b6fee1433,eSky,100.0,Remote,C#,senior,,,20000.0,30000.0
16af6f02fbd0742b920f3d7e47cd5743,Eversis sp. z o.o.,100.0,Warszawa,C#,junior,,,7000.0,10000.0
fbd7958387ca41cc01852744d4d4396d,ITSG,10.0,Remote,Python,senior,,,25200.0,33600.0
d1fe85dd2d4de0c2344cb60a612d8cc9,Keep IT Simple,10.0,Wrocław,C#,junior,,,8000.0,12000.0
8869b4250595bcac94efeced1767f937,Kontakt.io,10.0,Remote,JavaScript,senior,22000.0,25000.0,27000.0,29500.0
f8b72ed05bdf330c4291d232d53fdde6,Lendi Sp. z o.o.,100.0,Gdańsk,JavaScript,mid,,,10000.0,18000.0
7b1cf084b19736d86c88b406b5069fdf,Lendi Sp. z o.o.,100.0,Warszawa,JavaScript,mid,,,10000.0,18000.0
f4fb47ffec102a4f57eb8f5e6742b998,MEV,100.0,Remote,JavaScript,senior,,,19620.0,32700.0
0e9e77ee0abe58ae6052b5aec00e72ff,NetworkedAssets Sp. z o.o.,100.0,Wrocław,Kotlin,senior,20000.0,30000.0,21000.0,32000.0
44066f2a6953546bdcc27c338e6e93c2,Nobl9,100.0,Poznań,Golang,senior,13000.0,18000.0,16000.0,22000.0
f54e00e34c4e26cb0489cfd3e02d9b24,Nobl9,100.0,Kraków,Golang,senior,13000.0,18000.0,16000.0,22000.0
349ba619e6302e346cde30cf65eca9fd,Nobl9,100.0,Gdańsk,Golang,senior,13000.0,18000.0,16000.0,22000.0
f017da6504e8930d23b069e272317c9a,Nobl9,100.0,Warszawa,Golang,senior,13000.0,18000.0,16000.0,22000.0
e2ae972e7c41735634932fb09fce4c70,Nobl9,100.0,Wrocław,Golang,senior,13000.0,18000.0,16000.0,22000.0
08a15845515780f3c495c80f70b54163,Order Group,10.0,Remote,JavaScript,mid,,,12000.0,18000.0
9089409d8a152343958f99361efc36d4,Order Group,10.0,Remote,Python,mid,,,12000.0,18000.0
9a17fbf91e639b8e55ff79aa66ed0ec1,ReSpo.Vision,10.0,Warszawa,Python,junior,6000.0,8000.0,,
b78b3d3d15121d0f55812ecb7811c0bf,ReSpo.Vision,10.0,Warszawa,Python,mid,10000.0,15000.0,,
6a544fef44baf53635a5ead7198480f8,Silent Eight,100.0,Remote,JavaScript,mid,,,17000.0,21000.0
24c426972ce934e7ac4f8079cd594a1c,SmartRecruiters INC,100.0,Remote,Python,senior,18000.0,25000.0,21000.0,28500.0
3a543da763bda531f307c152a2bffd25,SOFTIQ,100.0,Remote,JavaScript,senior,11000.0,15000.0,13200.0,18000.0
8b9a0de03e300edaefe978e740f29013,Startup House,100.0,Remote,JavaScript,senior,,,18800.0,27200.0
b2be49154bc0a180465c6b4aa71630f9,Strix,100.0,Remote,PHP,senior,13300.0,16600.0,16000.0,20000.0
b34add1e8ee9050f6334c2d242f32aba,Talent Hills,10.0,Warszawa,Java,mid,18000.0,22000.0,,
2665f8e885f26f6f350b3309d160b883,Talent Hills,10.0,Warszawa,Java,mid,18000.0,24000.0,,
a787f35ec029f305398d4e221c21775f,Team Connect Sp. z o.o.,100.0,Remote,Golang,senior,,,26000.0,29400.0
42be0ce43c241777a51e67a0a32b32ea,Xperi,1000.0,Remote,Mobile,senior,16000.0,22000.0,20000.0,25000.0
3502972d69ddecef6eecbd67687990f5,Altimetrik Poland,100.0,Remote,JavaScript,senior,,,19000.0,22000.0
a5d50c9bea72a9d4b8ea7b51fa7a9be3,Apator Elkomtech SA,1.0,Łódź,C#,mid,15000.0,23000.0,18000.0,27500.0
3e8e2a571678c7f0cb2bcd55e60dd1a0,Apator Elkomtech SA,1.0,Poznań,C#,mid,15000.0,23000.0,18000.0,27500.0
a707e4e507888d09501859b24cdac333,Applause,100.0,Warszawa,Java,mid,,,18000.0,25000.0
a2c8a8ac96658bb6a0966cafb29a87de,Apptio,1000.0,Kraków,JavaScript,senior,20000.0,24000.0,,
c95170e2cdf1cbbf6c06251107106b59,blau direkt,10.0,Kraków,PHP,mid,9000.0,18000.0,11000.0,20000.0
f3546f3452f07fee081cef671fc8fc94,BoomBit S.A.,100.0,Remote,C#,senior,16000.0,26000.0,17000.0,27000.0
9f26376ac6590dc5161967437d7ee295,BPX S.A.,10.0,Remote,Python,mid,,,15000.0,20000.0
e60ce0af202ae993cb42a3f640a88cc6,Bravelab.io,10.0,Remote,JavaScript,senior,,,21800.0,25200.0
ffc11b1779fbb617a7869bbae35cdc47,Catalogic Polska sp. z o.o.,10.0,Warszawa,Python,junior,,,5000.0,9000.0
a7e4972e7112245382bd46e1867552b5,Centrum e-Zdrowia,100.0,Remote,Java,mid,12000.0,19000.0,,
d7a94a813c67e0e827c24301d9d7c808,Datalizard Polska,10.0,Wrocław,Java,senior,14000.0,23000.0,17000.0,28000.0
d15ebb8615647fb80590fd461eee746c,Deltologic,10.0,Poznań,JavaScript,mid,,,9000.0,16000.0
d431f8b28b1d86cdd532859667c7e37b,Diagnostyka S.A.,10000.0,Remote,C#,senior,16000.0,22000.0,18000.0,25000.0
73eff8282bbf5e78a56ceae109948716,Digiten,1.0,Poznań,JavaScript,junior,,,5000.0,7000.0
83259ac2abcc137c17de035a676d0331,Droids On Roids,100.0,Remote,JavaScript,mid,11600.0,16600.0,14000.0,20000.0
19f3a3ea7f259cd75948a189e63c6ab7,Emotivo Sp z o.o.,100.0,Remote,PHP,senior,,,12000.0,17000.0
8bd74f3c97106529745a81885bcbe222,Finanteq,100.0,Remote,Mobile,mid,,,15000.0,21800.0
dd1f0bf2f56dbce5e232f0b4ac174619,HeroCoders,10.0,Remote,Ruby,senior,,,25000.0,32000.0
6edf9dfb0f255675e7c636a860a7b231,IFIRMA S.A.,100.0,Wrocław,Java,mid,12500.0,19000.0,15000.0,20000.0
a7de62a1fcf933a0029a21581228d262,IT Software,1.0,Poznań,Java,mid,12000.0,17500.0,,
533ea9b8efc60959a0467cfe1c71d862,IT Touch,100.0,Warszawa,Java,junior,,,6000.0,10000.0
887950f470a4973f8316f4444dda4831,ITS International Services,10.0,Kraków,C#,junior,5000.0,9000.0,,
571679a6daa004e66095dc184ac3e4e6,ITS International Services,10.0,Poznań,C#,junior,5000.0,9000.0,,
fd111a1cf29c4d5ab62c958579ce1101,Kyotu Technology,10.0,Remote,Java,senior,,,21840.0,25200.0
0eb333cc228d0a161aea9948e4304b60,Linkhouse,10.0,Katowice,PHP,junior,6500.0,8500.0,8000.0,10000.0
b2fab31a7664b31dbf455a1a35b8e6df,LiveChat Software,100.0,Remote,Python,senior,,,18000.0,34000.0
75936332b9d859ff40a351111bf65c5b,LivePerson,1000.0,Remote,JavaScript,senior,19916.0,24916.0,,
d3fa9be496d2bd306f11e360cba0ebbd,Medpace,10.0,Warszawa,C#,junior,9000.0,12000.0,,
94fb3677ec5e54dd4088f7da0975a3ee,mElements S.A.,10.0,Remote,Java,senior,,,18000.0,26000.0
f246b958ac956b8b98bc00878c3070e5,MUG Software,10.0,Poznań,JavaScript,mid,9000.0,12000.0,10000.0,15000.0
c9604a351c2eb51822418ada9a3412a5,N7 Space,10.0,Warszawa,Mobile,mid,,,18480.0,26880.0
1313c39d4351a8c8a90e05c9aa9a2509,N7 Space,10.0,Warszawa,Mobile,senior,,,16800.0,26880.0
bcb97c11f6e56753442c1bc49f6e0b91,Narodowe Centrum Badań Jądrowych,1000.0,Warszawa,Python,junior,5000.0,7000.0,,
99849931b395e70e8e70113f637424ae,Navtor,10.0,Gdańsk,JavaScript,mid,15000.0,22000.0,16000.0,25000.0
1ee26bb6b657a3348599caebdd4073ea,Opera Software,100.0,Remote,C#,mid,14000.0,22000.0,,
1a47f1b460160c5e5a05ba00e4079db0,Pragmile,100.0,Warszawa,Java,mid,15000.0,19000.0,20000.0,25200.0
c70ee18ab908397f95b906bed2161d57,Prographers,10.0,Remote,JavaScript,mid,,,7500.0,15000.0
0b22b5ec26ab79bdde995a736c4164f9,Pruftechnik Technology Sp. z o.o.,10.0,Wrocław,JavaScript,mid,,,10920.0,21840.0
3aadb634c697e1d7f90b7e45b83b5743,SAFETYGENCE sp. z o.o.,10.0,Warszawa,C/C++,senior,,,30000.0,40000.0
a89523eb199d6d24dec2950a69f64fc9,Salesbook,10.0,Remote,JavaScript,mid,6700.0,10000.0,8000.0,12000.0
ec40b814d5905466484ef926988a83d9,Sente,100.0,Wrocław,C#,junior,,,8800.0,10700.0
0ba54b5f7f8bdd4adc8f5acd6fff5410,SoftwareMill,100.0,Remote,Scala,senior,,,25200.0,31500.0
caf17e3fc3170ef7e4e67787ca789b82,Sonalake,100.0,Remote,Java,mid,13000.0,16000.0,,
f0e6a95d036b7134526c4e98ececae24,TEAM International Poland sp. z o.o.,100.0,Warszawa,Ruby,mid,,,20000.0,24000.0
1bd65276ecbc6741fab17edd03e6eeaa,TrafficWatchdog,10.0,Remote,PHP,junior,8000.0,12000.0,,
6f962808605639f8b02e9cdc82f4e668,VESOFTx,10.0,Remote,C/C++,senior,,,25200.0,35280.0
69b54bf103c3801a865c62b01f22f972,Vizlib,10.0,Remote,JavaScript,senior,17254.0,29000.0,20664.0,34440.0
f1cb7df38687581a6cb51130f1a55948,WebMakers,10.0,Remote,JavaScript,senior,,,15000.0,20000.0
4812b36ea6fca2657906d93d615d0cb5,Websensa sp. z o. o.,10.0,Warszawa,Golang,junior,,,7000.0,14000.0
09b8ae84eba0ca725fb794840992bdb3,White Label Coders,100.0,Remote,JavaScript,mid,,,20000.0,25000.0
0b5f616fdc785e419a1dbec9650725d9,Íslandsbanki,1000.0,Remote,C#,mid,,,24000.0,27000.0
e62f0bf22fe469135043e6e2f18555fb,ADVA Optical Networking Sp. z o. o.,100.0,Remote,Python,mid,12000.0,17000.0,,
e7a90c824770fc70f8f3cd7ec6db96bf,BlueSoft,1000.0,Remote,Golang,mid,,,19200.0,24000.0
ec0bdef4b9b4d6654447fb40ef577975,Cyclad,100.0,Remote,Python,mid,15000.0,18000.0,16000.0,21000.0
f5e2b203e4c6bbdcf8185b464943466e,ASCO Systemy Informatyczne,10.0,Kraków,JavaScript,mid,,,12000.0,19000.0
b40ef083e79f488fd6c8eede2d335400,LEOCODE,10.0,Katowice,JavaScript,senior,,,24000.0,24000.0
e859363919abe4f9fceafc94931fe980,Scalo,1000.0,Wrocław,JavaScript,mid,,,18480.0,23520.0
8226767219c5a0f2b3cc06f202aef336,jacando,,Remote,JavaScript,expert,30800.0,42350.0,,
abfa9956df5b2dc7cb39fe4a157cc065,jacando,,Remote,JavaScript,senior,26950.0,38500.0,,
7c5e1c948115db9bb13c0b2f6076a134,SKK S.A.,100.0,Remote,C#,mid,10000.0,15000.0,10000.0,15000.0
9be116f328a39406bb562aea009541c1,Hitachi Energy,100000.0,Kraków,Java,senior,15000.0,23000.0,,
9c63e1d5751a56448f4b92cd232bf5fb,ONWELO Sp. z o.o.,1000.0,Remote,Python,senior,14500.0,19500.0,21000.0,27300.0
21ab297cbeff1c7f5db4c820edfb7890,ONWELO Sp. z o.o.,1000.0,Remote,Python,mid,,,15750.0,21000.0
151c814a8009f162813dcfb59fc1ebee,Cyclad,100.0,Remote,C#,senior,,,23100.0,29400.0
6005c80d6ce9251569dad966ef3a943a,Scalo,1000.0,Warszawa,Python,mid,,,21840.0,25200.0
c95cc55a52194a415dfe13277874765e,Cyclad,100.0,Remote,Python,mid,,,20160.0,26880.0
7fe0c92d7bb4a7cf1de8f8b4f43f33ea,Volvo Polska,1000.0,Remote,Java,senior,16000.0,22000.0,,
ac9d83b61806580a338759b693c64650,HTD,100.0,Remote,Ruby,mid,9000.0,15000.0,11000.0,18000.0
c0ab16dbd5b980f26d6226354c81d9d2,HTD,100.0,Remote,Ruby,senior,15000.0,21700.0,18000.0,26000.0
6a99a4e942961e5a29032c83507e2330,Cyclad,100.0,Remote,Scala,mid,,,20160.0,26880.0
1d8bcfd42e013fe866efab21032f9f3e,Nazwa.pl,100.0,Remote,Java,senior,12000.0,20000.0,15000.0,24000.0
6a867a5b5dff0d7d3a65c8ef7de21e5c,Sii Poland,10000.0,Remote,PHP,mid,,,13000.0,19000.0
852543130b0eef4cf897b250ba95bb2f,AppVelocity,,Katowice,JavaScript,senior,,,22000.0,32000.0
aad316a80f2d538fcf96c2db641d1b84,AppVelocity,,Katowice,Java,senior,,,22000.0,32000.0
13149f6ae0264e687d6c82bc071f8364,Scalo,1000.0,Kraków,Python,mid,,,23520.0,28560.0
58237ffbad75d2d8ad2c03e3b4469ebb,Tesco Technology,100.0,Kraków,Scala,senior,26000.0,40000.0,22000.0,33000.0
91c00fa5b5696156137e2b3a72d110f1,Cyclad,100.0,Remote,JavaScript,mid,13000.0,16500.0,16000.0,22000.0
f681b4bd8d02a6be00601e6def70badc,Square One Resources,10.0,Remote,Scala,mid,,,24000.0,26000.0
76a74fe20e93eaefb96a2701334ea3f0,Square One Resources,10.0,Remote,Python,mid,,,18480.0,24360.0
0e86e5a90ecb55c209309cd06415be6a,Cyclad,100.0,Remote,Java,senior,,,25200.0,25200.0
1bc73b71597bd1d6e8ce27dc183f7998,ONWELO Sp. z o.o.,1000.0,Remote,Python,mid,10000.0,14500.0,15750.0,21000.0
5692e5d26803514f61ba842124b5fe35,Volvo Polska,1000.0,Remote,JavaScript,mid,15000.0,21000.0,,
5aafce4570680d261aaab17be6b6f12b,BlueSoft,1000.0,Remote,Python,senior,,,21000.0,30000.0
d0769bb7c3b8b576c10c4f3fcae76995,Cyclad,100.0,Remote,JavaScript,mid,16000.0,20000.0,20000.0,28000.0
27dae8fe9d70c3b871252c5fb7c9ba60,Certusoft,10.0,Warszawa,JavaScript,junior,6000.0,8000.0,6000.0,8000.0
d8d737b50b3d082046c478248727825e,Scalo,1000.0,Kraków,C#,expert,,,26880.0,31920.0
4e427189f3e77571f0b6dfee855f79d3,Baldur Connect,,Remote,JavaScript,senior,23100.0,30800.0,,
c205de4fcf50bf85b712c19199b63a6a,Cyclad,100.0,Remote,Java,mid,,,20790.0,25620.0
6c29192de229fb454cbe40502540324c,Optimo Development,10.0,Remote,Python,mid,,,15000.0,20000.0
bfbae99a00861b1cfbd4273d80c4f00b,BlueSoft,1000.0,Remote,JavaScript,senior,,,24000.0,30000.0
dd7a17f4530c8b793a2e66f4a35d6e95,BlueSoft,1000.0,Remote,Mobile,mid,,,20000.0,26000.0
09c7ab5c689181d3a464da62865635d9,Power Media,100.0,Wrocław,Java,senior,18000.0,23000.0,22000.0,31920.0
5a19199018bed8ad74c3be9afbceafde,Power Media,100.0,Poznań,Java,senior,18000.0,23000.0,22000.0,31920.0
36ce4f8250779c57ff75f3919c9897d2,Programa Software House,10.0,Poznań,PHP,senior,10000.0,16000.0,12000.0,18000.0
4f744eedcd411bb724247f78058aad62,Cyclad,100.0,Remote,Java,senior,18000.0,25000.0,,
1d2300f9d11eba7e89162bb3f98856ca,Baldur Connect,,Remote,PHP,senior,27250.0,32700.0,,
93a7d66c70e90773d732fa2ed0e5d0c2,Hitachi Energy,100000.0,Kraków,C/C++,expert,20000.0,27000.0,,
a293b05181881939f98ec9776dcbe973,Hitachi Energy,100000.0,Kraków,Python,mid,20000.0,28000.0,,
df97cbc3cc7d6dcb12b2a7eaeb93f7ab,On the Spot Development,100.0,Remote,Golang,senior,,,26000.0,29000.0
c95bb2de2898ad67c584b0569e587514,Hitachi Energy,100000.0,Kraków,JavaScript,mid,14000.0,18000.0,,
48eaed911845741dacb4a18597da7a62,Stackmine,100.0,Remote,C#,mid,,,15000.0,25200.0
30a2035300189b6ce68a4b20bfc109d1,Baldur Connect,,Remote,JavaScript,senior,28875.0,34650.0,,
c58aa5cbc26fc1db336791fa12eea445,Freeport Metrics,100.0,Warszawa,Java,senior,,,23520.0,28560.0
05033e9e4d9d1ca2587c3e3113186033,Baldur Connect,,Remote,PHP,mid,26950.0,26950.0,,
d198e5d0bdbc8c3289f95d0e55bd589c,Square One Resources,10.0,Remote,JavaScript,senior,,,26000.0,29000.0
834b5175cb48595fc85705d10823ab25,Power Media,100.0,Warszawa,JavaScript,mid,16000.0,25000.0,20000.0,26880.0
41d4521aa9e59804ce02d6f3698d85e4,CO3 sp. z o.o.,,Wrocław,Java,expert,19000.0,24000.0,22000.0,28000.0
5c2acc83cade321e59033cedae5eba4a,Square One Resources,10.0,Remote,C#,senior,,,18000.0,20000.0
a0b035af62a1e74e6e3c3abcab9b1a94,Baldur Connect,,Remote,Java,senior,28875.0,36575.0,,
687815b7bbdd473640e4d4e378a6f50a,LEOCODE,10.0,Katowice,JavaScript,mid,,,14400.0,20800.0
998c023210e74ffbe77c74d6bd1e7d56,LEOCODE,10.0,Katowice,JavaScript,mid,,,12800.0,19040.0
bf60e4721212876d8cae91d41abf29cc,Develocraft,100.0,Remote,Java,senior,18000.0,21000.0,23000.0,28350.0
4d9f6938b28421e2ea74f16910aea558,Develocraft,100.0,Remote,Python,expert,25000.0,30000.0,,
5a45a522f60957533ed61a5f0c0b3eab,Develocraft,100.0,Remote,Python,senior,16000.0,20000.0,,
17f4823c3c1f0f5991d414faaa80d1cc,Nazwa.pl,100.0,Remote,Python,mid,15000.0,20000.0,20000.0,23000.0
91f323c55dfa7d21f3018aaa4c64f493,Cyclad,100.0,Remote,JavaScript,mid,,,13440.0,21840.0
f57acc5bebbff38bd704972f1d9ac76c,Nest Bank S.A.,100.0,Remote,Java,senior,,,28560.0,33600.0
99d52c9ffed7ebc2690bc4a60f468b44,ISOLUTION,100.0,Warszawa,Java,mid,,,20000.0,23000.0
61860beabf7b416eefe6a4abc32855ed,Scalo,1000.0,Kraków,C#,mid,,,21840.0,26880.0
cff4d34b9952f973b54d2f078431c5b1,Optimo Development,10.0,Remote,C/C++,mid,,,15000.0,20000.0
e41797fa57ff6e779e82dbeb69cafef9,Optimo Development,10.0,Remote,JavaScript,mid,,,15000.0,20000.0
c241ebb4fc04736c77d17856c05f74d6,Scalo,1000.0,Remote,Java,senior,,,26880.0,31920.0
083b1234c6f1cdadd17403a63c805cc5,Horus sp. z o.o.,10.0,Warszawa,Java,mid,9000.0,13000.0,10000.0,15000.0
3b0c259f865a8d14914598d4e67522b2,ADVA Optical Networking Sp. z o. o.,100.0,Gdańsk,Python,mid,17000.0,22000.0,,
fa41a129ba241ff9a9dbebc6135d8f4f,AUCTANE,100.0,Wrocław,C#,mid,15000.0,22000.0,,
1b8128a3b9bab3dc660b5ff0c6c53a61,AUCTANE,100.0,Poznań,C#,mid,15000.0,22000.0,,
468ea2c45ab6a060483d492e2ea261a2,ENOVATION sp. z o.o.,10.0,Remote,PHP,senior,,,13500.0,22500.0
da3309d25c5ee5de6ec30bddd0ddee70,Focus Telecom Polska,100.0,Remote,PHP,expert,,,15500.0,20500.0
276256d62b5289a2254110ccf34e44ed,Inscript sp. z o.o.,10.0,Remote,PHP,senior,15500.0,20000.0,17000.0,23500.0
c11fb893cff5347493efb3820ac0baa5,Neontri,100.0,Remote,PHP,senior,,,18000.0,22000.0
4f9d53893a6552d44564f6eb53f22e13,Militaria.pl,100.0,Remote,PHP,mid,10000.0,17500.0,12000.0,20000.0
3d5631cdf5b706aadb0e8d766e3caf1d,Unity Group,100.0,Remote,PHP,senior,13500.0,19500.0,18500.0,26900.0
5b2f163b27bd4f2d6671d46713413031,Unity Group,100.0,Remote,PHP,mid,8600.0,12400.0,11760.0,16800.0
fd9505251a8c85651e877a04100ec319,Unity Group,100.0,Remote,PHP,mid,8500.0,14500.0,11800.0,20160.0
3a2ad36070611119a74f2d6cf750a733,Avalio,,Remote,PHP,mid,,,10000.0,14000.0
67cc80bd29bf4ae17ad376f276ced64c,BaseLinker,100.0,Remote,PHP,mid,,,16000.0,21000.0
77f4b0fe3952cdd8add604cba481fa5e,Unity Group,100.0,Remote,PHP,expert,17300.0,22300.0,23500.0,30200.0
5e69b5108da997e334ae6013d4c474d8,Inscript sp. z o.o.,10.0,Remote,PHP,mid,10500.0,15500.0,14000.0,20000.0
1318c5e965534326e201916c1bce74e6,creativestyle,100.0,Remote,PHP,mid,,,11000.0,20000.0
6901d6fac7d43fcb86f894c323ad336a,AZAGroup,100.0,Remote,PHP,mid,,,15000.0,20000.0
bacdf930034b77ebf61ac84dc1ca95b0,Primotly,10.0,Remote,PHP,senior,,,16000.0,22000.0
bc86338123666e18ce49bf34ba1f456d,Transparent Data,,Remote,PHP,senior,,,14000.0,18000.0
452effb602a82e0447262a30a3eb2924,Transparent Data,,Remote,PHP,mid,,,9000.0,18000.0
393fda40d0cbc215795c478159d56962,YetiForce S.A.,10.0,Remote,PHP,senior,,,17000.0,23000.0
49fac5f7b2c361358f339582b96c00c3,Boldare,100.0,Remote,PHP,mid,8400.0,13400.0,11200.0,18000.0
0eb05ffd17177bf14640639b7ba97ff0,FootballTeamGame,10.0,Remote,PHP,mid,,,15000.0,23000.0
5bdc8fab377fdf40c2c2be467f2dd2bd,BitBag,10.0,Remote,PHP,senior,,,15000.0,20000.0
ca8fc9111996109747b2eb086de1795d,LuckyTrip,,Remote,PHP,senior,15000.0,22000.0,,
3b14e7aee90fd29a794d2d780043f84d,Exaco,10.0,Remote,PHP,mid,,,10000.0,22000.0
8cce865006c2e396d9c50d5162f2fc20,blau direkt,10.0,Remote,PHP,mid,9000.0,18000.0,11000.0,20000.0
d890a7a52b3341bd081563ad1611421a,Advox Studio,100.0,Remote,PHP,mid,8400.0,14900.0,12000.0,20000.0
0ddc2d0058402fc84742c9d743344bf8,Zendesk,1000.0,Remote,PHP,senior,24000.0,30000.0,,
06c9301a96ac68c91062e89d69bb52ea,Telemedi,100.0,Remote,PHP,mid,,,16000.0,23500.0
0a9a70b4b1b4e4aa6f57569e18de4003,Telemedi,100.0,Remote,PHP,mid,,,15000.0,20000.0
97bd89cb7469b1f1869d9a37e5ccbf38,Concentrix,100000.0,Remote,PHP,senior,19000.0,28000.0,,
5e3a43406261b6d7ff020409be7eca1a,Oyou,,Warszawa,PHP,mid,13000.0,25000.0,,
5fb2b51c48bde57a16fda24837833438,Emoti Group,100.0,Remote,PHP,mid,,,17490.0,20250.0
d2ffbbfdd9f06b2b0ea909dd18df78a8,ITFS,,Warszawa,PHP,mid,,,7500.0,9400.0
15ebb3b8f55e785cf9acf21e4a4148cc,Videoslots Ltd.,,Remote,PHP,mid,,,16110.0,18410.0
d3157f9b4138017d8ec53e5b3d1f0879,VM.PL,100.0,Remote,PHP,mid,12000.0,18000.0,16800.0,25200.0
a08314215ae6eade37de279080843ad0,GoWork.pl,100.0,Remote,PHP,mid,,,12000.0,18000.0
6ce9cd8c025110b8e18732281116dd83,Cleeng sp. z o.o.,,Remote,PHP,mid,10000.0,15700.0,11000.0,17000.0
799860365c7970e7fed4c56cccf20596,Fluentbe,100.0,Remote,PHP,mid,,,9000.0,16000.0
1aa122cbcd3457d4b8b1b47c69ea10d1,eSky.pl,100.0,Remote,PHP,senior,18000.0,21000.0,22000.0,26000.0
a0c44c6a99c5f2ec12549b24b210627f,VM.PL,100.0,Remote,PHP,mid,15000.0,19000.0,22000.0,27000.0
6c73fb1856940aa4b43d754fac0ba3f0,ClickMeeting,100.0,Remote,PHP,senior,15000.0,19000.0,18960.0,23400.0
37de26e2bc9afa2e407304a88ec0a872,Nordhealth,100.0,Remote,PHP,senior,16110.0,23020.0,,
4522776f05b4fc812b3b475394f07c0f,Ligo Headhunters,100.0,Warszawa,PHP,senior,17600.0,22400.0,20500.0,26000.0
3caf421f13c26a8e48f106a785687b07,300DEVS Sp. z o.o.,10.0,Remote,PHP,mid,,,12000.0,18000.0
bae4e3da538ea7586584eb751ba74d66,Appwise Software House,10.0,Remote,PHP,mid,,,10000.0,14000.0
6c312c6388648b2467577a3a08d46665,expondo,100.0,Warszawa,PHP,mid,12000.0,17000.0,15000.0,19000.0
a9fd55a1c22e2937148091de13d944f0,TransferGo,100.0,Remote,PHP,mid,,,15000.0,20000.0
90b5adf07e4784c47c419f657e043102,ithouse,10.0,Remote,PHP,senior,,,25600.0,28800.0
a223e9c9b7ede711c9b679bb882e34e3,Mindpal,10.0,Remote,PHP,senior,,,20000.0,30000.0
5160cc99fcb3d7df348169110ae1eec9,Emoti Group,100.0,Remote,PHP,mid,,,16110.0,23020.0
1cd810bacbcf329f021af2fd73afbcd4,Smile,100.0,Remote,PHP,senior,,,15200.0,20000.0
9e6278f8f19da876ac9c68d289d067fa,alloweat,10.0,Remote,PHP,senior,,,20000.0,26000.0
